scan_time;kick_off;home;away;league;country;tip;odds_open;odds_close;change_pct;late_conc;dc_ratio;rise_start;n_snaps;n_changes;max_move_pct;signal;status;result;profit_loss;notes
2026-03-13 23:59:21;16:15;Villarreal B;Torremolinos;Primera RFEF - Group 2;Spain;X;3.29;3.35;1.82;0.0;0.0;early;205;2;1.52;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:30;FC Volendam;Sittard;Eredivisie;Netherlands;1;2.35;2.4;2.13;0.222;0.2;early;205;5;1.7;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:00;Ried;Tirol;Bundesliga;Austria;1;2.03;2.05;0.99;0.0;0.0;early;205;1;0.99;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:00;Covilha;Lusitano GC;Liga 3;Portugal;X;3.06;3.11;1.63;0.2;0.0;early;205;3;0.98;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:30;Pergolettese;Arzignano;Serie C - Group A;Italy;X;2.99;3.05;2.01;0.0;0.143;early;205;7;3.34;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:30;Ospitaletto;Trento;Serie C - Group A;Italy;1;3.25;3.48;7.08;0.283;0.2;early;205;5;5.85;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:30;Ospitaletto;Trento;Serie C - Group A;Italy;X;3.25;3.3;1.54;0.0;0.0;early;205;1;1.54;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:30;Livorno;Carpi;Serie C - Group B;Italy;2;3.2;3.37;5.31;0.0;0.167;early;205;6;7.81;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;17:30;Vis Pesaro;Ternana;Serie C - Group B;Italy;2;2.28;2.35;3.07;0.0;0.0;early;205;2;2.19;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;18:30;Lugo;Real Madrid B;Primera RFEF - Group 1;Spain;1;2.03;2.15;5.91;0.125;0.2;early;205;5;4.43;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;19:00;AEL Larissa;Asteras Tripolis;Super League;Greece;X;3.1;3.15;1.61;0.0;0.0;early;205;1;1.61;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;19:00;Gimnastica Segoviana;Dep. Fabril;Segunda RFEF - Group 1;Spain;1;2.58;2.8;8.53;0.273;0.0;early;205;3;4.26;CORRECTION_UP;pending;;;
