captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
20:46:05	LIVE 45+''	LIVE	Olympique de Safi (Mar) vs Djoliba (Mli)	1 (Olympique de Safi (Mar))	1.89	1.49	+18.0%	T4	70%	79.0	1:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 53% | Fair: 1.49 vs offered: 1.89 | Home value in draw | Mid-game (47') | T4
20:46:05	LIVE 30''	LIVE	Santa Cruz vs Quepos Cambute	2 (Quepos Cambute)	2.27	1.69	+18.0%	T4	65%	77.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 59% vs market: 44% | Fair: 1.69 vs offered: 2.27 | Away leading 0:1 | Mid-game (30') | T4
20:46:05	LIVE 16''	LIVE	Atletico Pantoja vs Cibao	1 (Atletico Pantoja)	2.50	2.05	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 49% vs market: 40% | Fair: 2.05 vs offered: 2.50 | Home value in draw | Early (16') | T4
20:46:05	LIVE 45+''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.33	1.16	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 75% | Fair: 1.16 vs offered: 1.33 | Home leading 1:0 | Mid-game (47') | T3
20:46:05	LIVE 41''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	1.80	1.51	+12.0%	T3	65%	62.2	1:1	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 56% | Fair: 1.51 vs offered: 1.80 | Home value in draw | Mid-game (41') | T3
20:46:05	LIVE 15''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.19	1.87	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 46% | Fair: 1.87 vs offered: 2.19 | Home value in draw | Early (15') | T3
20:49:20	LIVE 45+''	LIVE	Olympique de Safi (Mar) vs Djoliba (Mli)	1 (Olympique de Safi (Mar))	1.96	1.49	+18.0%	T4	70%	79.0	1:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 51% | Fair: 1.49 vs offered: 1.96 | Home value in draw | Mid-game (47') | T4
20:49:20	LIVE 33''	LIVE	Santa Cruz vs Quepos Cambute	2 (Quepos Cambute)	2.05	1.66	+18.0%	T4	65%	77.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 49% | Fair: 1.66 vs offered: 2.05 | Away leading 0:1 | Mid-game (33') | T4
20:49:20	LIVE 19''	LIVE	Atletico Pantoja vs Cibao	1 (Atletico Pantoja)	2.57	2.08	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 48% vs market: 39% | Fair: 2.08 vs offered: 2.57 | Home value in draw | Early (19') | T4
20:49:20	LIVE 45+''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.33	1.16	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 75% | Fair: 1.16 vs offered: 1.33 | Home leading 1:0 | Mid-game (47') | T3
20:49:20	LIVE 44''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	1.86	1.55	+12.0%	T3	65%	62.2	1:1	LIVE_VALUE	Edge: +12.0% | Model: 65% vs market: 54% | Fair: 1.55 vs offered: 1.86 | Home value in draw | Mid-game (44') | T3
20:49:20	LIVE 18''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.18	1.90	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 46% | Fair: 1.90 vs offered: 2.18 | Home value in draw | Early (18') | T3
20:52:20	21:00	8	Racing United vs Montego Bay	2 (Montego Bay)	2.25	2.66	-15.4%	298	95%	83.2	DA	STEAM	Steam move: odds dropped -15.4% | Sustained odds drop: 2.66 → 2.25 (-15.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	Paysandu PA vs Remo	X (Draw)	2.90	3.27	-11.3%	298	95%	76.6	DA	STEAM	Steam move: odds dropped -11.3% | Sustained odds drop: 3.27 → 2.90 (-11.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	Confianca vs Itabaiana	X (Draw)	2.59	3.25	-20.3%	281	80%	76.5	NE	STEAM	Steam move: odds dropped -20.3% | Sustained odds drop: 3.25 → 2.59 (-20.3%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 281 snapshots — robust data
20:52:20	21:00	8	Treasure Beach vs Mount Pleasant	1 (Treasure Beach)	9.06	10.30	-12.0%	298	80%	63.3	NE	STEAM	Steam move: odds dropped -12.0% | Sustained odds drop: 10.30 → 9.06 (-12.0%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	Dunbeholden vs Waterhouse	X (Draw)	2.67	3.03	-11.9%	148	80%	63.0	NE	STEAM	Steam move: odds dropped -11.9% | Sustained odds drop: 3.03 → 2.67 (-11.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 148 snapshots — robust data
20:52:20	21:00	8	TEC vs Piaui	X (Draw)	2.93	3.25	-9.8%	262	80%	59.8	NE	STEAM	Steam move: odds dropped -9.8% | Sustained odds drop: 3.25 → 2.93 (-9.8%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 262 snapshots — robust data
20:52:38	LIVE 23''	LIVE	Atletico Pantoja vs Cibao	1 (Atletico Pantoja)	2.63	2.12	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 47% vs market: 38% | Fair: 2.12 vs offered: 2.63 | Home value in draw | Early (23') | T4
20:52:38	LIVE 36''	LIVE	Santa Cruz vs Quepos Cambute	2 (Quepos Cambute)	2.00	1.64	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 61% vs market: 50% | Fair: 1.64 vs offered: 2.00 | Away leading 0:1 | Mid-game (36') | T4
20:52:38	LIVE 45+''	LIVE	Blooming vs Oriente Petrolero	X (Draw)	3.39	2.99	+13.2%	T4	80%	73.1	1:1	LIVE_VALUE	Edge: +13.2% | Model: 33% vs market: 29% | Fair: 2.99 vs offered: 3.39 | Drawing 1:1 | Mid-game (47') | T4
20:52:38	LIVE 21''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.24	1.93	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 45% | Fair: 1.93 vs offered: 2.24 | Home value in draw | Early (21') | T3
20:52:38	LIVE 45+''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	1.93	1.59	+12.0%	T3	65%	62.2	1:1	LIVE_VALUE	Edge: +12.0% | Model: 63% vs market: 52% | Fair: 1.59 vs offered: 1.93 | Home value in draw | Mid-game (47') | T3
20:55:56	LIVE 25''	LIVE	Atletico Pantoja vs Cibao	1 (Atletico Pantoja)	2.65	2.15	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 47% vs market: 38% | Fair: 2.15 vs offered: 2.65 | Home value in draw | Early (25') | T4
20:55:56	LIVE 39''	LIVE	Santa Cruz vs Quepos Cambute	2 (Quepos Cambute)	1.99	1.61	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 50% | Fair: 1.61 vs offered: 1.99 | Away leading 0:1 | Mid-game (39') | T4
20:55:56	LIVE 45+''	LIVE	Blooming vs Oriente Petrolero	X (Draw)	3.48	2.99	+16.2%	T4	80%	78.4	1:1	LIVE_VALUE	Edge: +16.2% | Model: 33% vs market: 29% | Fair: 2.99 vs offered: 3.48 | Drawing 1:1 | Mid-game (47') | T4
20:55:56	LIVE 24''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.30	1.96	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 43% | Fair: 1.96 vs offered: 2.30 | Home value in draw | Early (24') | T3
21:00:10	LIVE 29''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.33	2.02	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 43% | Fair: 2.02 vs offered: 2.33 | Home value in draw | Early (29') | T3
21:03:39	LIVE 32''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.37	2.06	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 42% | Fair: 2.06 vs offered: 2.37 | Home value in draw | Mid-game (32') | T3
21:07:06	LIVE 48''	LIVE	Olympique de Safi (Mar) vs Djoliba (Mli)	1 (Olympique de Safi (Mar))	2.02	1.51	+18.0%	T4	70%	79.0	1:1	LIVE_VALUE	Edge: +18.0% | Model: 66% vs market: 50% | Fair: 1.51 vs offered: 2.02 | Home value in draw | Mid-game (48') | T4
21:07:06	LIVE 46''	LIVE	Vila Nova FC vs Jataiense	1 (Vila Nova FC)	1.90	1.64	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 61% vs market: 53% | Fair: 1.64 vs offered: 1.90 | Home value in draw | Mid-game (46') | T3
21:07:06	LIVE 36''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.45	2.12	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 47% vs market: 41% | Fair: 2.12 vs offered: 2.45 | Home value in draw | Mid-game (36') | T3
21:07:06	LIVE 46''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.33	1.16	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 75% | Fair: 1.16 vs offered: 1.33 | Home leading 1:0 | Mid-game (46') | T3
21:11:01	LIVE 51''	LIVE	Olympique de Safi (Mar) vs Djoliba (Mli)	1 (Olympique de Safi (Mar))	1.30	1.04	+18.0%	T4	70%	79.0	2:1	LIVE_VALUE	Edge: +18.0% | Model: 96% vs market: 77% | Fair: 1.04 vs offered: 1.30 | Home leading 2:1 | Mid-game (51') | T4
21:11:01	LIVE 49''	LIVE	Vila Nova FC vs Jataiense	1 (Vila Nova FC)	1.94	1.69	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 59% vs market: 52% | Fair: 1.69 vs offered: 1.94 | Home value in draw | Mid-game (49') | T3
21:11:01	LIVE 39''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.56	2.17	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 46% vs market: 39% | Fair: 2.17 vs offered: 2.56 | Home value in draw | Mid-game (39') | T3
21:11:01	LIVE 49''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.32	1.16	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.32 | Home leading 1:0 | Mid-game (49') | T3
21:11:01	LIVE 10''	LIVE	TEC vs Piaui	1 (TEC)	5.73	4.80	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 21% vs market: 17% | Fair: 4.80 vs offered: 5.73 | Home trailing by 1 (0:1) | Early (10') | T3
21:14:15	LIVE 53''	LIVE	Vila Nova FC vs Jataiense	1 (Vila Nova FC)	2.00	1.78	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 50% | Fair: 1.78 vs offered: 2.00 | Home value in draw | Mid-game (53') | T3
21:14:15	LIVE 43''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.60	2.25	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 44% vs market: 38% | Fair: 2.25 vs offered: 2.60 | Home value in draw | Mid-game (43') | T3
21:14:15	LIVE 54''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.31	1.15	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 87% vs market: 76% | Fair: 1.15 vs offered: 1.31 | Home leading 1:0 | Mid-game (54') | T3
21:14:15	LIVE 49''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	1.98	1.63	+12.0%	T3	65%	62.2	1:1	LIVE_VALUE	Edge: +12.0% | Model: 61% vs market: 51% | Fair: 1.63 vs offered: 1.98 | Home value in draw | Mid-game (49') | T3
21:14:15	LIVE 11''	LIVE	Sarmiento Junin vs Atl. Tucuman	1 (Sarmiento Junin)	2.84	2.38	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 42% vs market: 35% | Fair: 2.38 vs offered: 2.84 | Home value in draw | Early (11') | T3
21:19:14	LIVE 50''	LIVE	Blooming vs Oriente Petrolero	X (Draw)	3.64	2.83	+18.0%	T4	75%	80.2	2:2	LIVE_VALUE	Edge: +18.0% | Model: 35% vs market: 27% | Fair: 2.83 vs offered: 3.64 | Drawing 2:2 | Mid-game (50') | T4
21:19:14	LIVE 54''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	2.06	1.74	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 49% | Fair: 1.74 vs offered: 2.06 | Home value in draw | Mid-game (54') | T3
21:19:14	LIVE 45+''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.70	2.35	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 37% | Fair: 2.35 vs offered: 2.70 | Home value in draw | Mid-game (47') | T3
21:19:14	LIVE 54''	LIVE	Juazeirense vs Bahia	2 (Bahia)	1.73	1.47	+12.0%	T3	70%	63.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 68% vs market: 58% | Fair: 1.47 vs offered: 1.73 | Away leading 0:1 | Mid-game (54') | T3
21:19:14	LIVE 59''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.31	1.14	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 88% vs market: 76% | Fair: 1.14 vs offered: 1.31 | Home leading 1:0 | Mid-game (59') | T3
21:19:14	LIVE 16''	LIVE	Sarmiento Junin vs Atl. Tucuman	1 (Sarmiento Junin)	2.75	2.43	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 41% vs market: 36% | Fair: 2.43 vs offered: 2.75 | Home value in draw | Early (16') | T3
21:23:16	LIVE 54''	LIVE	Blooming vs Oriente Petrolero	X (Draw)	3.41	2.61	+18.0%	T4	80%	81.5	2:2	LIVE_VALUE	Edge: +18.0% | Model: 38% vs market: 29% | Fair: 2.61 vs offered: 3.41 | Drawing 2:2 | Mid-game (54') | T4
21:23:16	LIVE 20''	LIVE	Sarmiento Junin vs Atl. Tucuman	1 (Sarmiento Junin)	1.64	1.36	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 74% vs market: 61% | Fair: 1.36 vs offered: 1.64 | Home leading 1:0 | Early (20') | T3
21:23:16	LIVE 21''	LIVE	Paysandu PA vs Remo	2 (Remo)	2.28	2.00	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 44% | Fair: 2.00 vs offered: 2.28 | Away value in draw | Early (21') | T3
21:23:16	LIVE 24''	LIVE	TEC vs Piaui	1 (TEC)	7.20	5.88	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 17% vs market: 14% | Fair: 5.88 vs offered: 7.20 | Home trailing by 1 (0:1) | Early (24') | T3
21:23:16	LIVE 58''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	2.17	1.85	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 46% | Fair: 1.85 vs offered: 2.17 | Home value in draw | Mid-game (58') | T3
21:23:16	LIVE 45+''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.73	2.35	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 37% | Fair: 2.35 vs offered: 2.73 | Home value in draw | Mid-game (47') | T3
21:23:16	LIVE 63''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.30	1.13	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 89% vs market: 77% | Fair: 1.13 vs offered: 1.30 | Home leading 1:0 | Second half (63') | T3
21:26:46	LIVE 58''	LIVE	Blooming vs Oriente Petrolero	X (Draw)	3.22	2.40	+18.0%	T4	80%	81.5	2:2	LIVE_VALUE	Edge: +18.0% | Model: 42% vs market: 31% | Fair: 2.40 vs offered: 3.22 | Drawing 2:2 | Mid-game (58') | T4
21:26:46	LIVE 25''	LIVE	Paysandu PA vs Remo	2 (Remo)	2.32	2.04	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 43% | Fair: 2.04 vs offered: 2.32 | Away value in draw | Early (25') | T3
21:26:46	LIVE 27''	LIVE	TEC vs Piaui	1 (TEC)	7.52	6.20	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 16% vs market: 13% | Fair: 6.20 vs offered: 7.52 | Home trailing by 1 (0:1) | Early (27') | T3
21:26:46	LIVE 62''	LIVE	Laguna RN vs Potyguar Seridoense	1 (Laguna RN)	2.27	1.99	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 44% | Fair: 1.99 vs offered: 2.27 | Home value in draw | Second half (62') | T3
21:26:46	LIVE 66''	LIVE	Vila Nova FC vs Jataiense	1 (Vila Nova FC)	1.23	1.06	+12.0%	T3	70%	58.5	2:1	LIVE_VALUE	Edge: +12.0% | Model: 94% vs market: 81% | Fair: 1.06 vs offered: 1.23 | Home leading 2:1 | Second half (66') | T3
21:26:46	LIVE 66''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.28	1.12	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 78% | Fair: 1.12 vs offered: 1.28 | Home leading 1:0 | Second half (66') | T3
21:30:36	LIVE 28''	LIVE	Paysandu PA vs Remo	2 (Remo)	2.39	2.08	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 48% vs market: 42% | Fair: 2.08 vs offered: 2.39 | Away value in draw | Early (28') | T3
21:30:36	LIVE 30''	LIVE	TEC vs Piaui	1 (TEC)	7.82	6.56	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 15% vs market: 13% | Fair: 6.56 vs offered: 7.82 | Home trailing by 1 (0:1) | Mid-game (30') | T3
21:30:36	LIVE 69''	LIVE	Anapolis vs Anapolina	1 (Anapolis)	1.25	1.11	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 80% | Fair: 1.11 vs offered: 1.25 | Home leading 1:0 | Second half (69') | T3
21:34:25	LIVE 35''	LIVE	Confianca vs Itabaiana	1 (Confianca)	2.52	2.07	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 48% vs market: 40% | Fair: 2.07 vs offered: 2.52 | Home value in draw | Mid-game (35') | T3
21:34:25	LIVE 69''	LIVE	Juazeirense vs Bahia	X (Draw)	2.00	1.72	+12.0%	T3	70%	58.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 50% | Fair: 1.72 vs offered: 2.00 | Drawing 1:1 | Second half (69') | T3
21:38:16	LIVE 47''	LIVE	Atletico Pantoja vs Cibao	2 (Cibao)	5.44	4.75	+14.4%	T4	80%	75.2	1:1	LIVE_VALUE	Edge: +14.4% | Model: 21% vs market: 18% | Fair: 4.75 vs offered: 5.44 | Away value in draw | Mid-game (47') | T4
21:38:16	LIVE 38''	LIVE	Confianca vs Itabaiana	1 (Confianca)	2.59	2.12	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 47% vs market: 39% | Fair: 2.12 vs offered: 2.59 | Home value in draw | Mid-game (38') | T3
21:41:37	LIVE 11''	LIVE	Cienciano vs Juan Pablo II	1 (Cienciano)	1.46	1.17	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 86% vs market: 68% | Fair: 1.17 vs offered: 1.46 | Home value in draw | Early (11') | T4
21:41:37	LIVE 50''	LIVE	Atletico Pantoja vs Cibao	2 (Cibao)	5.48	4.87	+12.4%	T4	80%	71.8	1:1	LIVE_VALUE	Edge: +12.4% | Model: 21% vs market: 18% | Fair: 4.87 vs offered: 5.48 | Away value in draw | Mid-game (50') | T4
21:41:37	LIVE 40''	LIVE	Paysandu PA vs Remo	1 (Paysandu PA)	1.95	1.66	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 60% vs market: 51% | Fair: 1.66 vs offered: 1.95 | Home leading 1:0 | Mid-game (40') | T3
21:41:37	LIVE 47''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.86	2.35	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 35% | Fair: 2.35 vs offered: 2.86 | Home value in draw | Mid-game (47') | T3
21:41:37	LIVE 42''	LIVE	Confianca vs Itabaiana	1 (Confianca)	2.59	2.19	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 46% vs market: 39% | Fair: 2.19 vs offered: 2.59 | Home value in draw | Mid-game (42') | T3
21:44:51	LIVE 53''	LIVE	Atletico Pantoja vs Cibao	2 (Cibao)	5.86	5.02	+16.8%	T4	80%	79.4	1:1	LIVE_VALUE	Edge: +16.8% | Model: 20% vs market: 17% | Fair: 5.02 vs offered: 5.86 | Away value in draw | Mid-game (53') | T4
21:44:51	LIVE 14''	LIVE	Cienciano vs Juan Pablo II	1 (Cienciano)	1.85	1.60	+15.6%	T4	75%	71.1	0:1	LIVE_VALUE	Edge: +15.6% | Model: 63% vs market: 54% | Fair: 1.60 vs offered: 1.85 | Home trailing by 1 (0:1) | Early (14') | T4
21:44:51	LIVE 51''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	2.95	2.46	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 41% vs market: 34% | Fair: 2.46 vs offered: 2.95 | Home value in draw | Mid-game (51') | T3
21:44:51	LIVE 45+''	LIVE	Confianca vs Itabaiana	1 (Confianca)	2.67	2.31	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 37% | Fair: 2.31 vs offered: 2.67 | Home value in draw | Mid-game (47') | T3
21:48:30	LIVE 57''	LIVE	Atletico Pantoja vs Cibao	2 (Cibao)	6.29	5.26	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 19% vs market: 16% | Fair: 5.26 vs offered: 6.29 | Away value in draw | Mid-game (57') | T4
21:48:30	LIVE 18''	LIVE	Cienciano vs Juan Pablo II	1 (Cienciano)	1.99	1.67	+18.0%	T4	75%	75.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 50% | Fair: 1.67 vs offered: 1.99 | Home trailing by 1 (0:1) | Early (18') | T4
21:48:30	LIVE 54''	LIVE	Ponferradina vs Celta Vigo B	1 (Ponferradina)	3.13	2.57	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 39% vs market: 32% | Fair: 2.57 vs offered: 3.13 | Home value in draw | Mid-game (54') | T3
21:52:22	22:00	8	Vasco vs Botafogo RJ	1 (Vasco)	1.43	2.11	-32.2%	314	95%	98.5	DA	STEAM	Steam move: odds dropped -32.2% | Sustained odds drop: 2.11 → 1.43 (-32.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 314 snapshots — robust data
21:52:22	22:00	8	Nublense vs Limache	1 (Nublense)	1.95	2.29	-14.8%	313	95%	82.3	DA	STEAM	Steam move: odds dropped -14.8% | Sustained odds drop: 2.29 → 1.95 (-14.8%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	Treze PB vs Campinense	2 (Campinense)	2.73	3.48	-21.6%	299	80%	78.5	NE	STEAM	Steam move: odds dropped -21.6% | Sustained odds drop: 3.48 → 2.73 (-21.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 299 snapshots — robust data
21:52:22	22:00	8	Amazonas vs Nacional-AM	X (Draw)	2.62	2.99	-12.4%	295	95%	78.3	DA	STEAM	Steam move: odds dropped -12.4% | Sustained odds drop: 2.99 → 2.62 (-12.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 295 snapshots — robust data
21:52:22	22:00	8	Marathon vs Real Espana	2 (Real Espana)	3.18	3.95	-19.5%	313	80%	75.2	NE	STEAM	Steam move: odds dropped -19.5% | Sustained odds drop: 3.95 → 3.18 (-19.5%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	U. Espanola vs Recoleta	2 (Recoleta)	3.51	4.31	-18.6%	313	80%	73.7	NE	STEAM	Steam move: odds dropped -18.6% | Sustained odds drop: 4.31 → 3.51 (-18.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	Cruzeiro vs America MG	1 (Cruzeiro)	1.40	1.54	-9.1%	313	95%	73.0	DA	STEAM	Steam move: odds dropped -9.1% | Sustained odds drop: 1.54 → 1.40 (-9.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	Colombia U20 W vs Venezuela U20 W	2 (Venezuela U20 W)	4.00	4.88	-18.0%	312	80%	72.8	NE	STEAM	Steam move: odds dropped -18.0% | Sustained odds drop: 4.88 → 4.00 (-18.0%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	Cuiaba vs Várzea Grande	1 (Cuiaba)	1.06	1.16	-8.6%	295	95%	72.3	DA	STEAM	Steam move: odds dropped -8.6% | Sustained odds drop: 1.16 → 1.06 (-8.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 295 snapshots — robust data
21:52:22	22:00	8	Avai vs Camboriu	2 (Camboriu)	4.44	5.28	-15.9%	301	80%	69.5	NE	STEAM	Steam move: odds dropped -15.9% | Sustained odds drop: 5.28 → 4.44 (-15.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 301 snapshots — robust data
21:52:22	22:00	8	Rangers vs Curico Unido	2 (Curico Unido)	2.61	2.93	-10.9%	313	95%	66.0	NE	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -10.9% | Sustained odds drop: 2.93 → 2.61 (-10.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
