captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
15:53:10	LIVE 12''	LIVE	Fauve Azur Elite vs Bamenda	2 (Bamenda)	1.74	1.43	+18.0%	T4	75%	75.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 70% vs market: 57% | Fair: 1.43 vs offered: 1.74 | Away leading 0:1 | Early (12') | T4
16:24:48	LIVE 19''	LIVE	Al Jubail vs Al Orubah	2 (Al Orubah)	1.52	1.14	+18.0%	T4	65%	72.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 88% vs market: 66% | Fair: 1.14 vs offered: 1.52 | Away leading 0:1 | Early (19') | T4
16:53:03	17:00	7	Shabab Al-Ahli Dubai (Uae) vs Al Hilal (Sau)	X (Draw)	3.38	4.31	-21.6%	522	80%	78.5	NE	STEAM	Steam move: odds dropped -21.6% | Sustained odds drop: 4.31 → 3.38 (-21.6%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 522 snapshots — robust data
16:53:03	17:00	7	Inter Nouakchott vs Nzeidane	X (Draw)	2.86	3.23	-11.5%	499	80%	62.3	NE	STEAM	Steam move: odds dropped -11.5% | Sustained odds drop: 3.23 → 2.86 (-11.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 499 snapshots — robust data
16:53:18	LIVE 53''	LIVE	Fauve Azur Elite vs Bamenda	2 (Bamenda)	1.43	1.28	+12.0%	T4	80%	71.0	0:1	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 70% | Fair: 1.28 vs offered: 1.43 | Away leading 0:1 | Mid-game (53') | T4
17:19:44	LIVE 53''	LIVE	Al Jubail vs Al Orubah	X (Draw)	3.34	2.54	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 39% vs market: 30% | Fair: 2.54 vs offered: 3.34 | Drawing 1:1 | Mid-game (53') | T4
17:22:12	17:30	8	ASC HLM vs Sonacos	X (Draw)	2.32	2.64	-12.1%	514	95%	77.9	DA	STEAM	Steam move: odds dropped -12.1% | Sustained odds drop: 2.64 → 2.32 (-12.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 514 snapshots — robust data
17:22:29	LIVE 56''	LIVE	Al Jubail vs Al Orubah	X (Draw)	2.74	2.40	+14.4%	T4	80%	75.2	1:1	LIVE_VALUE	Edge: +14.4% | Model: 42% vs market: 36% | Fair: 2.40 vs offered: 2.74 | Drawing 1:1 | Mid-game (56') | T4
17:37:04	LIVE 71''	LIVE	Al Jubail vs Al Orubah	X (Draw)	1.94	1.72	+13.0%	T4	75%	66.5	1:1	LIVE_VALUE	Edge: +13.0% | Model: 58% vs market: 52% | Fair: 1.72 vs offered: 1.94 | Drawing 1:1 | Second half (71') | T4
17:39:48	LIVE 10''	LIVE	ASC HLM vs Sonacos	1 (ASC HLM)	2.92	2.48	+17.6%	T4	75%	74.6	0:0	LIVE_VALUE	Edge: +17.6% | Model: 40% vs market: 34% | Fair: 2.48 vs offered: 2.92 | Home value in draw | Early (10') | T4
17:39:48	LIVE 73''	LIVE	Al Jubail vs Al Orubah	X (Draw)	1.83	1.63	+12.1%	T4	75%	64.9	1:1	LIVE_VALUE	Edge: +12.1% | Model: 61% vs market: 55% | Fair: 1.63 vs offered: 1.83 | Drawing 1:1 | Second half (73') | T4
17:51:31	18:00	8	Bnei Yehuda vs H. Akko	1 (Bnei Yehuda)	1.71	1.93	-11.4%	560	95%	76.7	DA	STEAM	Steam move: odds dropped -11.4% | Sustained odds drop: 1.93 → 1.71 (-11.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 560 snapshots — robust data
17:51:31	18:00	8	Fenerbahce vs Genclerbirligi	2 (Genclerbirligi)	10.77	12.52	-14.0%	560	80%	66.4	NE	STEAM	Steam move: odds dropped -14.0% | Sustained odds drop: 12.52 → 10.77 (-14.0%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 560 snapshots — robust data
18:08:54	LIVE 10''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	1 (Maccabi Petah Tikva)	1.31	1.13	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 88% vs market: 76% | Fair: 1.13 vs offered: 1.31 | Home value in draw | Early (10') | T3
18:11:39	LIVE 11''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	2.68	2.30	+16.5%	T4	75%	72.5	0:0	LIVE_VALUE	Edge: +16.5% | Model: 43% vs market: 37% | Fair: 2.30 vs offered: 2.68 | Away value in draw | Early (11') | T4
18:11:39	LIVE 11''	LIVE	Aris vs Anorthosis	1 (Aris)	1.47	1.26	+16.4%	T4	65%	70.0	0:0	LIVE_VALUE	Edge: +16.4% | Model: 79% vs market: 68% | Fair: 1.26 vs offered: 1.47 | Home value in draw | Early (11') | T4
18:11:39	LIVE 11''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.83	1.63	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 61% vs market: 55% | Fair: 1.63 vs offered: 1.83 | Away value in draw | Early (11') | T3
18:11:39	LIVE 13''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	1 (Maccabi Petah Tikva)	1.32	1.14	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 88% vs market: 76% | Fair: 1.14 vs offered: 1.32 | Home value in draw | Early (13') | T3
18:14:22	LIVE 14''	LIVE	Aris vs Anorthosis	1 (Aris)	1.54	1.28	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 78% vs market: 65% | Fair: 1.28 vs offered: 1.54 | Home value in draw | Early (14') | T4
18:14:22	LIVE 13''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	2.68	2.32	+15.6%	T4	75%	71.0	0:0	LIVE_VALUE	Edge: +15.6% | Model: 43% vs market: 37% | Fair: 2.32 vs offered: 2.68 | Away value in draw | Early (13') | T4
18:14:22	LIVE 14''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.89	1.66	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 60% vs market: 53% | Fair: 1.66 vs offered: 1.89 | Away value in draw | Early (14') | T3
18:14:22	LIVE 16''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	1 (Maccabi Petah Tikva)	1.32	1.15	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 87% vs market: 76% | Fair: 1.15 vs offered: 1.32 | Home value in draw | Early (16') | T3
18:17:50	LIVE 17''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	2.68	2.36	+13.7%	T4	75%	67.8	0:0	LIVE_VALUE	Edge: +13.7% | Model: 42% vs market: 37% | Fair: 2.36 vs offered: 2.68 | Away value in draw | Early (17') | T4
18:17:50	LIVE 17''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.93	1.68	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 60% vs market: 52% | Fair: 1.68 vs offered: 1.93 | Away value in draw | Early (17') | T3
18:17:50	LIVE 19''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	1 (Maccabi Petah Tikva)	1.31	1.16	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.31 | Home value in draw | Early (19') | T3
18:20:35	LIVE 20''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.95	1.70	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 59% vs market: 51% | Fair: 1.70 vs offered: 1.95 | Away value in draw | Early (20') | T3
18:20:35	LIVE 15''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.14	2.73	+12.0%	T3	65%	57.2	0:0	LIVE_VALUE	Edge: +12.0% | Model: 37% vs market: 32% | Fair: 2.73 vs offered: 3.14 | Home value in draw | Early (15') | T3
18:23:18	LIVE 22''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	2.70	2.41	+12.0%	T4	80%	71.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 41% vs market: 37% | Fair: 2.41 vs offered: 2.70 | Away value in draw | Early (22') | T4
18:23:18	LIVE 23''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.97	1.73	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 51% | Fair: 1.73 vs offered: 1.97 | Away value in draw | Early (23') | T3
18:23:18	LIVE 18''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.21	2.76	+12.0%	T3	65%	57.2	0:0	LIVE_VALUE	Edge: +12.0% | Model: 36% vs market: 31% | Fair: 2.76 vs offered: 3.21 | Home value in draw | Early (18') | T3
18:26:04	LIVE 25''	LIVE	Aris vs Anorthosis	1 (Aris)	1.58	1.34	+17.9%	T4	70%	78.8	0:0	LIVE_VALUE	Edge: +17.9% | Model: 75% vs market: 63% | Fair: 1.34 vs offered: 1.58 | Home value in draw | Early (25') | T4
18:26:04	LIVE 26''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	2.01	1.76	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 50% | Fair: 1.76 vs offered: 2.01 | Away value in draw | Early (26') | T3
18:26:04	LIVE 21''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.19	2.79	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 36% vs market: 31% | Fair: 2.79 vs offered: 3.19 | Home value in draw | Early (21') | T3
18:28:49	LIVE 28''	LIVE	Aris vs Anorthosis	1 (Aris)	1.62	1.36	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 73% vs market: 62% | Fair: 1.36 vs offered: 1.62 | Home value in draw | Early (28') | T4
18:28:49	LIVE 28''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	2.05	1.79	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 49% | Fair: 1.79 vs offered: 2.05 | Away value in draw | Early (28') | T3
18:28:49	LIVE 30''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	1 (Maccabi Petah Tikva)	1.37	1.22	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 82% vs market: 73% | Fair: 1.22 vs offered: 1.37 | Home value in draw | Mid-game (30') | T3
18:28:49	LIVE 24''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.30	2.83	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 30% | Fair: 2.83 vs offered: 3.30 | Home value in draw | Early (24') | T3
18:32:29	LIVE 32''	LIVE	Aris vs Anorthosis	1 (Aris)	1.70	1.39	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 72% vs market: 59% | Fair: 1.39 vs offered: 1.70 | Home value in draw | Mid-game (32') | T4
18:32:29	LIVE 31''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	2.91	2.53	+15.0%	T4	80%	76.2	0:0	LIVE_VALUE	Edge: +15.0% | Model: 40% vs market: 34% | Fair: 2.53 vs offered: 2.91 | Away value in draw | Mid-game (31') | T4
18:32:29	LIVE 32''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	2.10	1.83	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 48% | Fair: 1.83 vs offered: 2.10 | Away value in draw | Mid-game (32') | T3
18:32:29	LIVE 27''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.35	2.87	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 30% | Fair: 2.87 vs offered: 3.35 | Home value in draw | Early (27') | T3
18:34:42	LIVE 34''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	3.05	2.58	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 39% vs market: 33% | Fair: 2.58 vs offered: 3.05 | Away value in draw | Mid-game (34') | T4
18:34:42	LIVE 34''	LIVE	Aris vs Anorthosis	1 (Aris)	1.72	1.41	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 71% vs market: 58% | Fair: 1.41 vs offered: 1.72 | Home value in draw | Mid-game (34') | T4
18:34:42	LIVE 34''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	2.11	1.86	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 47% | Fair: 1.86 vs offered: 2.11 | Away value in draw | Mid-game (34') | T3
18:34:42	LIVE 29''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.39	2.90	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 34% vs market: 29% | Fair: 2.90 vs offered: 3.39 | Home value in draw | Early (29') | T3
18:35:29	LIVE 34''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	3.07	2.58	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 39% vs market: 33% | Fair: 2.58 vs offered: 3.07 | Away value in draw | Mid-game (34') | T4
18:35:29	LIVE 34''	LIVE	Aris vs Anorthosis	1 (Aris)	1.72	1.41	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 71% vs market: 58% | Fair: 1.41 vs offered: 1.72 | Home value in draw | Mid-game (34') | T4
18:35:29	LIVE 35''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	2.12	1.87	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 47% | Fair: 1.87 vs offered: 2.12 | Away value in draw | Mid-game (35') | T3
18:35:29	LIVE 30''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.39	2.92	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 34% vs market: 29% | Fair: 2.92 vs offered: 3.39 | Home value in draw | Mid-game (30') | T3
18:38:14	LIVE 37''	LIVE	Krasava vs AEL Limassol	2 (AEL Limassol)	3.12	2.63	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 38% vs market: 32% | Fair: 2.63 vs offered: 3.12 | Away value in draw | Mid-game (37') | T4
18:38:14	LIVE 38''	LIVE	Aris vs Anorthosis	1 (Aris)	1.74	1.45	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 69% vs market: 57% | Fair: 1.45 vs offered: 1.74 | Home value in draw | Mid-game (38') | T4
18:38:14	LIVE 33''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.55	2.97	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 34% vs market: 28% | Fair: 2.97 vs offered: 3.55 | Home value in draw | Mid-game (33') | T3
18:41:02	LIVE 40''	LIVE	Krasava vs AEL Limassol	X (Draw)	5.60	4.47	+18.0%	T4	80%	81.5	1:0	LIVE_VALUE	Edge: +18.0% | Model: 22% vs market: 18% | Fair: 4.47 vs offered: 5.60 | Mid-game (40') | T4
18:41:02	LIVE 40''	LIVE	Aris vs Anorthosis	1 (Aris)	1.69	1.48	+14.5%	T4	80%	75.4	0:0	LIVE_VALUE	Edge: +14.5% | Model: 68% vs market: 59% | Fair: 1.48 vs offered: 1.69 | Home value in draw | Mid-game (40') | T4
18:41:02	LIVE 36''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.62	3.02	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 28% | Fair: 3.02 vs offered: 3.62 | Home value in draw | Mid-game (36') | T3
18:43:47	LIVE 43''	LIVE	Bnei Yehuda vs H. Akko	2 (H. Akko)	1.98	1.73	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 51% | Fair: 1.73 vs offered: 1.98 | Away leading 0:1 | Mid-game (43') | T3
18:43:47	LIVE 39''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	3.76	3.09	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 32% vs market: 27% | Fair: 3.09 vs offered: 3.76 | Home value in draw | Mid-game (39') | T3
18:52:20	19:00	8	Din. Bucuresti vs Univ. Craiova	2 (Univ. Craiova)	2.80	3.41	-17.9%	593	80%	72.6	NE	STEAM	Steam move: odds dropped -17.9% | Sustained odds drop: 3.41 → 2.80 (-17.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 593 snapshots — robust data
19:04:28	LIVE 48''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	4.08	3.34	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 30% vs market: 25% | Fair: 3.34 vs offered: 4.08 | Home value in draw | Mid-game (48') | T3
19:07:12	LIVE 51''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	4.09	3.45	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 24% | Fair: 3.45 vs offered: 4.09 | Home value in draw | Mid-game (51') | T3
19:09:57	LIVE 54''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	4.09	3.58	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 28% vs market: 24% | Fair: 3.58 vs offered: 4.09 | Home value in draw | Mid-game (54') | T3
19:12:43	LIVE 56''	LIVE	H. Raanana vs MS Kafr Qasim	1 (H. Raanana)	4.14	3.69	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 24% | Fair: 3.69 vs offered: 4.14 | Home value in draw | Mid-game (56') | T3
19:21:23	19:30	9	H. Beer Sheva vs Beitar Jerusalem	1 (H. Beer Sheva)	1.59	1.84	-13.6%	605	95%	80.2	DA	STEAM	Steam move: odds dropped -13.6% | Sustained odds drop: 1.84 → 1.59 (-13.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 605 snapshots — robust data
19:24:23	LIVE 65''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.31	1.12	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 76% | Fair: 1.12 vs offered: 1.31 | Away leading 0:1 | Second half (65') | T3
19:24:23	LIVE 70''	LIVE	Maccabi Petah Tikva vs Maccabi Jaffa	X (Draw)	2.39	2.13	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 47% vs market: 42% | Fair: 2.13 vs offered: 2.39 | Drawing 0:0 | Second half (70') | T3
19:27:08	LIVE 68''	LIVE	Sakaryaspor vs Erzurumspor	2 (Erzurumspor)	1.31	1.11	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 76% | Fair: 1.11 vs offered: 1.31 | Away leading 0:1 | Second half (68') | T3
19:36:14	LIVE 70''	LIVE	Aris vs Anorthosis	2 (Anorthosis)	1.78	1.55	+14.6%	T4	75%	69.4	0:1	LIVE_VALUE	Edge: +14.6% | Model: 64% vs market: 56% | Fair: 1.55 vs offered: 1.78 | Away leading 0:1 | Second half (70') | T4
19:38:42	19:45	6	Famalicao vs AFS	2 (AFS)	6.75	8.09	-16.6%	612	80%	70.5	NE	STEAM	Steam move: odds dropped -16.6% | Sustained odds drop: 8.09 → 6.75 (-16.6%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 612 snapshots — robust data
19:38:56	LIVE 72''	LIVE	Aris vs Anorthosis	2 (Anorthosis)	1.77	1.50	+18.0%	T4	75%	75.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 56% | Fair: 1.50 vs offered: 1.77 | Away leading 0:1 | Second half (72') | T4
19:41:38	LIVE 75''	LIVE	Aris vs Anorthosis	2 (Anorthosis)	1.65	1.42	+16.6%	T4	75%	72.8	0:1	LIVE_VALUE	Edge: +16.6% | Model: 71% vs market: 61% | Fair: 1.42 vs offered: 1.65 | Away leading 0:1 | Second half (75') | T4
19:52:56	20:00	7	Wales U17 W vs USA U17 W	2 (USA U17 W)	1.40	1.97	-28.9%	283	95%	98.5	DA	STEAM	Steam move: odds dropped -28.9% | Sustained odds drop: 1.97 → 1.40 (-28.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 283 snapshots — robust data
19:52:56	20:00	7	Watford U21 vs Charlton U21	2 (Charlton U21)	2.05	2.47	-17.0%	575	80%	71.2	NE	STEAM	Steam move: odds dropped -17.0% | Sustained odds drop: 2.47 → 2.05 (-17.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 575 snapshots — robust data
19:52:56	20:00	7	FC Emmen vs Cambuur	1 (FC Emmen)	2.84	3.17	-10.4%	618	80%	60.7	NE	STEAM	Steam move: odds dropped -10.4% | Sustained odds drop: 3.17 → 2.84 (-10.4%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 618 snapshots — robust data
19:53:10	LIVE 21''	LIVE	Chrobry Glogow vs S. Rzeszow	1 (Chrobry Glogow)	4.76	4.14	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 24% vs market: 21% | Fair: 4.14 vs offered: 4.76 | Home trailing by 1 (0:1) | Early (21') | T3
19:55:53	LIVE 23''	LIVE	Chrobry Glogow vs S. Rzeszow	1 (Chrobry Glogow)	5.14	4.27	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 23% vs market: 19% | Fair: 4.27 vs offered: 5.14 | Home trailing by 1 (0:1) | Early (23') | T3
19:59:17	LIVE 27''	LIVE	Chrobry Glogow vs S. Rzeszow	1 (Chrobry Glogow)	5.35	4.57	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 22% vs market: 19% | Fair: 4.57 vs offered: 5.35 | Home trailing by 1 (0:1) | Early (27') | T3
20:10:21	LIVE 10''	LIVE	Envigado vs Tigres	1 (Envigado)	1.49	1.23	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 67% | Fair: 1.23 vs offered: 1.49 | Home value in draw | Early (10') | T3
20:13:45	LIVE 12''	LIVE	Jong PSV vs Oss	1 (Jong PSV)	2.18	1.90	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 46% | Fair: 1.90 vs offered: 2.18 | Home value in draw | Early (12') | T3
20:13:45	LIVE 14''	LIVE	Envigado vs Tigres	1 (Envigado)	1.49	1.25	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 67% | Fair: 1.25 vs offered: 1.49 | Home value in draw | Early (14') | T3
20:16:28	LIVE 44''	LIVE	Chrobry Glogow vs S. Rzeszow	1 (Chrobry Glogow)	2.74	2.23	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 45% vs market: 36% | Fair: 2.23 vs offered: 2.74 | Home value in draw | Mid-game (44') | T3
20:16:28	LIVE 15''	LIVE	Jong PSV vs Oss	1 (Jong PSV)	2.17	1.92	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 46% | Fair: 1.92 vs offered: 2.17 | Home value in draw | Early (15') | T3
20:16:28	LIVE 17''	LIVE	Envigado vs Tigres	1 (Envigado)	1.50	1.26	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 67% | Fair: 1.26 vs offered: 1.50 | Home value in draw | Early (17') | T3
20:19:13	LIVE 45+''	LIVE	Chrobry Glogow vs S. Rzeszow	1 (Chrobry Glogow)	2.73	2.30	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 37% | Fair: 2.30 vs offered: 2.73 | Home value in draw | Mid-game (47') | T3
20:19:13	LIVE 19''	LIVE	Envigado vs Tigres	1 (Envigado)	1.52	1.27	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 66% | Fair: 1.27 vs offered: 1.52 | Home value in draw | Early (19') | T3
20:21:57	LIVE 22''	LIVE	Envigado vs Tigres	1 (Envigado)	1.52	1.29	+12.0%	T3	65%	62.2	0:0	LIVE_VALUE	Edge: +12.0% | Model: 77% vs market: 66% | Fair: 1.29 vs offered: 1.52 | Home value in draw | Early (22') | T3
20:24:43	LIVE 25''	LIVE	Envigado vs Tigres	1 (Envigado)	1.54	1.31	+12.0%	T3	65%	62.2	0:0	LIVE_VALUE	Edge: +12.0% | Model: 76% vs market: 65% | Fair: 1.31 vs offered: 1.54 | Home value in draw | Early (25') | T3
20:28:08	LIVE 27''	LIVE	Jong PSV vs Oss	1 (Jong PSV)	2.29	2.03	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 44% | Fair: 2.03 vs offered: 2.29 | Home value in draw | Early (27') | T3
20:28:08	LIVE 28''	LIVE	Envigado vs Tigres	1 (Envigado)	1.56	1.33	+12.0%	T3	65%	62.2	0:0	LIVE_VALUE	Edge: +12.0% | Model: 75% vs market: 64% | Fair: 1.33 vs offered: 1.56 | Home value in draw | Early (28') | T3
20:30:53	LIVE 28''	LIVE	Jong AZ vs Dordrecht	2 (Dordrecht)	1.86	1.55	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 64% vs market: 54% | Fair: 1.55 vs offered: 1.86 | Away leading 0:1 | Early (28') | T3
20:30:53	LIVE 30''	LIVE	Envigado vs Tigres	1 (Envigado)	1.56	1.35	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 74% vs market: 64% | Fair: 1.35 vs offered: 1.56 | Home value in draw | Mid-game (30') | T3
20:33:36	LIVE 34''	LIVE	Envigado vs Tigres	1 (Envigado)	1.56	1.38	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 72% vs market: 64% | Fair: 1.38 vs offered: 1.56 | Home value in draw | Mid-game (34') | T3
20:36:18	LIVE 36''	LIVE	Envigado vs Tigres	1 (Envigado)	1.59	1.40	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 71% vs market: 63% | Fair: 1.40 vs offered: 1.59 | Home value in draw | Mid-game (36') | T3
20:42:23	LIVE 42''	LIVE	Envigado vs Tigres	1 (Envigado)	1.69	1.47	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 68% vs market: 59% | Fair: 1.47 vs offered: 1.69 | Home value in draw | Mid-game (42') | T3
20:50:43	LIVE 45+''	LIVE	Envigado vs Tigres	1 (Envigado)	1.74	1.55	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 65% vs market: 57% | Fair: 1.55 vs offered: 1.74 | Home value in draw | Mid-game (47') | T3
