captured_at	kick_off	min_to_ko	type	match	bet	odds	confidence	change	opening	edge	fair_odds	kelly	reason
17:09:06	17:15	6	MIXED	Le Havre vs Strasbourg	2 (Strasbourg)	1.83	30%	-2.1%	1.87				Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 241 snapshots — robust data
17:23:00	17:30	7	STEAM	Al Ahly Benghazi vs Al Sadaqa	1 (Al Ahly Benghazi)	1.69	95%	-18.0%	2.06				Steam move: odds dropped -18.0% | Sustained odds drop: 2.06 → 1.69 (-18.0%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	GKS Katowice vs Widzew Lodz	2 (Widzew Lodz)	2.26	95%	-19.6%	2.81				Steam move: odds dropped -19.6% | Sustained odds drop: 2.81 → 2.26 (-19.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Montrose W vs Partick Thistle W	2 (Partick Thistle W)	2.62	95%	-11.5%	2.96				Steam move: odds dropped -11.5% | Sustained odds drop: 2.96 → 2.62 (-11.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Subiza vs AD San Juan	X (Draw)	2.82	95%	-11.3%	3.18				Steam move: odds dropped -11.3% | Sustained odds drop: 3.18 → 2.82 (-11.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 244 snapshots — robust data
17:23:00	17:30	7	STEAM	Caudal Deportivo vs L'Entregu	1 (Caudal Deportivo)	1.40	95%	-16.2%	1.67				Steam move: odds dropped -16.2% | Sustained odds drop: 1.67 → 1.40 (-16.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 244 snapshots — robust data
17:23:00	17:30	7	STEAM	Liverpool vs Manchester City	1 (Liverpool)	2.17	80%	-6.9%	2.33				Steam move: odds dropped -6.9% | Sustained odds drop: 2.33 → 2.17 (-6.9%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Police vs AS Kigali	2 (AS Kigali)	5.05	80%	-12.5%	5.77				Steam move: odds dropped -12.5% | Sustained odds drop: 5.77 → 5.05 (-12.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	AS Camberene vs Pikine	1 (AS Camberene)	3.59	80%	-31.0%	5.20				Steam move: odds dropped -31.0% | Sustained odds drop: 5.20 → 3.59 (-31.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Guediawaye vs Mbour	2 (Mbour)	2.48	80%	-6.4%	2.65				Steam move: odds dropped -6.4% | Sustained odds drop: 2.65 → 2.48 (-6.4%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Ciudad de Madrid vs CD Mostoles	2 (CD Mostoles)	1.38	80%	-6.1%	1.47				Steam move: odds dropped -6.1% | Sustained odds drop: 1.47 → 1.38 (-6.1%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 244 snapshots — robust data
17:23:00	17:30	7	STEAM	Dep. Cuenca (Ecu) vs Guayaquil City (Ecu)	X (Draw)	3.31	80%	-5.4%	3.50				Steam move: odds dropped -5.4% | Sustained odds drop: 3.50 → 3.31 (-5.4%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 185 snapshots — robust data
17:23:00	17:30	7	STEAM	ASC HLM vs Sonacos	2 (Sonacos)	2.66	80%	-7.6%	2.88				Steam move: odds dropped -7.6% | Sustained odds drop: 2.88 → 2.66 (-7.6%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 30 snapshots — robust data
17:23:00	17:30	7	STEAM	Puszcza vs Leczna	X (Draw)	3.11	65%	-5.8%	3.30				Steam move: odds dropped -5.8% | Sustained odds drop: 3.30 → 3.11 (-5.8%) | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Teungueth vs Dakar SC	X (Draw)	2.37	65%	-7.8%	2.57				Steam move: odds dropped -7.8% | Sustained odds drop: 2.57 → 2.37 (-7.8%) | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	STEAM	Crevillente vs Utiel	X (Draw)	2.71	65%	-6.9%	2.91				Steam move: odds dropped -6.9% | Sustained odds drop: 2.91 → 2.71 (-6.9%) | Only 7 min to kick-off — late data is more reliable | 244 snapshots — robust data
17:23:00	17:30	7	LATE_SHARP	Ciudad de Madrid vs CD Mostoles	X (Draw)	4.06	50%	+3.8%	3.91				Late sharp move detected on X | Only 7 min to kick-off — late data is more reliable | 244 snapshots — robust data
17:23:00	17:30	7	LATE_SHARP	Dep. Cuenca (Ecu) vs Guayaquil City (Ecu)	1 (Dep. Cuenca (Ecu))	1.79	50%	+1.1%	1.77				Late sharp move detected on 1 | Only 7 min to kick-off — late data is more reliable | 185 snapshots — robust data
17:23:00	17:30	7	SUSTAINED_DROP	Police vs AS Kigali	X (Draw)	3.10	35%	-7.2%	3.34				Sustained odds drop: 3.34 → 3.10 (-7.2%) | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	SUSTAINED_DROP	Teungueth vs Dakar SC	1 (Teungueth)	2.45	35%	-5.0%	2.58				Sustained odds drop: 2.58 → 2.45 (-5.0%) | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	MIXED	Bayern Munich vs Hoffenheim	1 (Bayern Munich)	1.23	30%	-3.1%	1.27				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:23:00	17:30	7	MIXED	Arezzo vs Pianese	1 (Arezzo)	1.37	30%	-2.1%	1.40				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 245 snapshots — robust data
17:53:59	18:00	6	LATE_SHARP	Brondby vs Randers FC	2 (Randers FC)	3.27	95%	-13.5%	3.78				Late sharp move detected on 2 | Steam move: odds dropped -13.5% | Sustained odds drop: 3.78 → 3.27 (-13.5%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	LATE_SHARP	Nocerina vs Palmese 1914	2 (Palmese 1914)	3.99	95%	-8.5%	4.36				Late sharp move detected on 2 | Steam move: odds dropped -8.5% | Sustained odds drop: 4.36 → 3.99 (-8.5%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	COD Meknes vs Raja Casablanca	2 (Raja Casablanca)	1.74	95%	-20.2%	2.18				Steam move: odds dropped -20.2% | Sustained odds drop: 2.18 → 1.74 (-20.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Caja Oblatos vs Huracanes Izcalli	1 (Caja Oblatos)	2.58	80%	-12.8%	2.96				Steam move: odds dropped -12.8% | Sustained odds drop: 2.96 → 2.58 (-12.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Michalovce vs Trnava	1 (Michalovce)	3.71	80%	-11.9%	4.21				Steam move: odds dropped -11.9% | Sustained odds drop: 4.21 → 3.71 (-11.9%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Maribor vs Koper	1 (Maribor)	1.95	80%	-7.6%	2.11				Steam move: odds dropped -7.6% | Sustained odds drop: 2.11 → 1.95 (-7.6%) | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	DUX Logrono W vs Barcelona W	X (Draw)	17.74	80%	-14.2%	20.68				Steam move: odds dropped -14.2% | Sustained odds drop: 20.68 → 17.74 (-14.2%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Barcelona B vs Barbastro	1 (Barcelona B)	1.22	80%	-7.6%	1.32				Steam move: odds dropped -7.6% | Sustained odds drop: 1.32 → 1.22 (-7.6%) | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	ES Setif vs El Bayadh	2 (El Bayadh)	5.57	65%	-7.6%	6.03				Steam move: odds dropped -7.6% | Sustained odds drop: 6.03 → 5.57 (-7.6%) | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Pafos vs Omonia	2 (Omonia)	2.68	65%	-6.3%	2.86				Steam move: odds dropped -6.3% | Sustained odds drop: 2.86 → 2.68 (-6.3%) | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	STEAM	Atletico de Porcuna vs Mancha	1 (Atletico de Porcuna)	1.98	65%	-5.3%	2.09				Steam move: odds dropped -5.3% | Sustained odds drop: 2.09 → 1.98 (-5.3%) | Only 6 min to kick-off — late data is more reliable | 122 snapshots — robust data
17:53:59	18:00	6	LATE_SHARP	Sassuolo vs Inter	1 (Sassuolo)	7.09	50%	+2.9%	6.89				Late sharp move detected on 1 | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	LATE_SHARP	Atletico de Porcuna vs Mancha	X (Draw)	3.01	50%	+0.0%	3.01				Late sharp move detected on X | Only 6 min to kick-off — late data is more reliable | 122 snapshots — robust data
17:53:59	18:00	6	SUSTAINED_DROP	Brondby vs Randers FC	X (Draw)	3.43	35%	-6.3%	3.66				Sustained odds drop: 3.66 → 3.43 (-6.3%) | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	MIXED	Cartagines vs Zeledon	1 (Cartagines)	1.59	30%	-4.2%	1.66				Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	MIXED	Aris vs PAOK	2 (PAOK)	1.98	30%	-3.4%	2.05				Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
17:53:59	18:00	6	MIXED	Besiktas vs Alanyaspor	1 (Besiktas)	1.54	30%	-2.5%	1.58				Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 253 snapshots — robust data
18:21:58	18:30	8	STEAM	SL Benfica W vs Vitoria Guimaraes W	1 (SL Benfica W)	1.12	95%	-11.1%	1.26				Steam move: odds dropped -11.1% | Sustained odds drop: 1.26 → 1.12 (-11.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 261 snapshots — robust data
18:21:58	18:30	8	STEAM	Club Brugge KV vs St. Liege	1 (Club Brugge KV)	1.27	80%	-5.9%	1.35				Steam move: odds dropped -5.9% | Sustained odds drop: 1.35 → 1.27 (-5.9%) | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 261 snapshots — robust data
18:21:58	18:30	8	STEAM	Plzen vs Liberec	2 (Liberec)	4.49	65%	-5.7%	4.76				Steam move: odds dropped -5.7% | Sustained odds drop: 4.76 → 4.49 (-5.7%) | Only 8 min to kick-off — late data is more reliable | 261 snapshots — robust data
19:08:26	19:15	7	LATE_SHARP	KV Mechelen vs Antwerp	1 (KV Mechelen)	2.30	95%	-9.4%	2.54				Late sharp move detected on 1 | Steam move: odds dropped -9.4% | Sustained odds drop: 2.54 → 2.30 (-9.4%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 273 snapshots — robust data
19:08:26	19:15	7	STEAM	Los Chankas vs Alianza Atl.	2 (Alianza Atl.)	4.77	80%	-8.8%	5.23				Steam move: odds dropped -8.8% | Sustained odds drop: 5.23 → 4.77 (-8.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 273 snapshots — robust data
19:08:26	19:15	7	STEAM	Guarany SE vs Desportiva Aracaju	2 (Desportiva Aracaju)	3.74	65%	-6.5%	4.00				Steam move: odds dropped -6.5% | Sustained odds drop: 4.00 → 3.74 (-6.5%) | Only 7 min to kick-off — late data is more reliable | 256 snapshots — robust data
19:08:26	19:15	7	SUSTAINED_DROP	Guarany SE vs Desportiva Aracaju	X (Draw)	3.27	35%	-7.9%	3.55				Sustained odds drop: 3.55 → 3.27 (-7.9%) | Only 7 min to kick-off — late data is more reliable | 256 snapshots — robust data
19:53:45	20:00	6	STEAM	America RN vs Santa Cruz de Natal	1 (America RN)	1.07	95%	-11.6%	1.21				Steam move: odds dropped -11.6% | Sustained odds drop: 1.21 → 1.07 (-11.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 263 snapshots — robust data
19:53:45	20:00	6	STEAM	Olympique de Safi (Mar) vs Djoliba (Mli)	2 (Djoliba (Mli))	9.05	80%	-19.6%	11.25				Steam move: odds dropped -19.6% | Sustained odds drop: 11.25 → 9.05 (-19.6%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 281 snapshots — robust data
19:53:45	20:00	6	STEAM	Blooming vs Oriente Petrolero	2 (Oriente Petrolero)	2.78	80%	-38.6%	4.53				Steam move: odds dropped -38.6% | Sustained odds drop: 4.53 → 2.78 (-38.6%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 263 snapshots — robust data
19:53:45	20:00	6	STEAM	Juazeirense vs Bahia	X (Draw)	3.06	80%	-11.3%	3.45				Steam move: odds dropped -11.3% | Sustained odds drop: 3.45 → 3.06 (-11.3%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 281 snapshots — robust data
19:53:45	20:00	6	STEAM	Vila Nova FC vs Jataiense	2 (Jataiense)	6.26	80%	-9.3%	6.90				Steam move: odds dropped -9.3% | Sustained odds drop: 6.90 → 6.26 (-9.3%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 269 snapshots — robust data
19:53:45	20:00	6	STEAM	Anapolis vs Anapolina	2 (Anapolina)	3.66	80%	-8.5%	4.00				Steam move: odds dropped -8.5% | Sustained odds drop: 4.00 → 3.66 (-8.5%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 271 snapshots — robust data
19:53:45	20:00	6	STEAM	Olympiacos Piraeus vs Panathinaikos	1 (Olympiacos Piraeus)	1.40	80%	-7.9%	1.52				Steam move: odds dropped -7.9% | Sustained odds drop: 1.52 → 1.40 (-7.9%) | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 281 snapshots — robust data
19:53:45	20:00	6	SUSTAINED_DROP	Blooming vs Oriente Petrolero	X (Draw)	3.49	50%	-8.2%	3.80				Sustained odds drop: 3.80 → 3.49 (-8.2%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 263 snapshots — robust data
19:53:45	20:00	6	SUSTAINED_DROP	Juazeirense vs Bahia	1 (Juazeirense)	3.43	50%	-22.1%	4.40				Sustained odds drop: 4.40 → 3.43 (-22.1%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 281 snapshots — robust data
19:53:45	20:00	6	SUSTAINED_DROP	Vila Nova FC vs Jataiense	X (Draw)	3.09	50%	-14.2%	3.60				Sustained odds drop: 3.60 → 3.09 (-14.2%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 269 snapshots — robust data
19:53:45	20:00	6	MIXED	Noroeste vs Santos	2 (Santos)	1.73	30%	-3.9%	1.80				Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 281 snapshots — robust data
20:08:28	20:15	7	STEAM	Santa Cruz vs Quepos Cambute	X (Draw)	3.28	65%	-6.3%	3.50				Steam move: odds dropped -6.3% | Sustained odds drop: 3.50 → 3.28 (-6.3%) | Only 7 min to kick-off — late data is more reliable | 233 snapshots — robust data
20:21:24	20:30	9	STEAM	Atletico Pantoja vs Cibao	2 (Cibao)	2.67	80%	-15.8%	3.17				Steam move: odds dropped -15.8% | Sustained odds drop: 3.17 → 2.67 (-15.8%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 289 snapshots — robust data
20:21:24	20:30	9	STEAM	Stenhousemuir vs Falkirk	1 (Stenhousemuir)	7.44	80%	-8.7%	8.15				Steam move: odds dropped -8.7% | Sustained odds drop: 8.15 → 7.44 (-8.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 289 snapshots — robust data
20:21:24	20:30	9	STEAM	Ponferradina vs Celta Vigo B	2 (Celta Vigo B)	3.07	80%	-12.5%	3.51				Steam move: odds dropped -12.5% | Sustained odds drop: 3.51 → 3.07 (-12.5%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 289 snapshots — robust data
20:21:24	20:30	9	SUSTAINED_DROP	Atletico Pantoja vs Cibao	X (Draw)	2.76	50%	-11.0%	3.10				Sustained odds drop: 3.10 → 2.76 (-11.0%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 289 snapshots — robust data
20:38:28	20:45	7	MIXED	Juventus vs Lazio	1 (Juventus)	1.41	30%	-3.4%	1.46				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 294 snapshots — robust data
20:52:20	21:00	8	STEAM	Paysandu PA vs Remo	X (Draw)	2.90	95%	-11.3%	3.27				Steam move: odds dropped -11.3% | Sustained odds drop: 3.27 → 2.90 (-11.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	STEAM	Racing United vs Montego Bay	2 (Montego Bay)	2.25	95%	-15.4%	2.66				Steam move: odds dropped -15.4% | Sustained odds drop: 2.66 → 2.25 (-15.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	STEAM	TEC vs Piaui	X (Draw)	2.93	80%	-9.8%	3.25				Steam move: odds dropped -9.8% | Sustained odds drop: 3.25 → 2.93 (-9.8%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 262 snapshots — robust data
20:52:20	21:00	8	STEAM	Confianca vs Itabaiana	X (Draw)	2.59	80%	-20.3%	3.25				Steam move: odds dropped -20.3% | Sustained odds drop: 3.25 → 2.59 (-20.3%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 281 snapshots — robust data
20:52:20	21:00	8	STEAM	Treasure Beach vs Mount Pleasant	1 (Treasure Beach)	9.06	80%	-12.0%	10.30				Steam move: odds dropped -12.0% | Sustained odds drop: 10.30 → 9.06 (-12.0%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	STEAM	Dunbeholden vs Waterhouse	X (Draw)	2.67	80%	-11.9%	3.03				Steam move: odds dropped -11.9% | Sustained odds drop: 3.03 → 2.67 (-11.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 148 snapshots — robust data
20:52:20	21:00	8	STEAM	Platense vs Independiente	1 (Platense)	2.79	65%	-7.0%	3.00				Steam move: odds dropped -7.0% | Sustained odds drop: 3.00 → 2.79 (-7.0%) | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	STEAM	Valencia vs Real Madrid	1 (Valencia)	5.01	65%	-5.3%	5.29				Steam move: odds dropped -5.3% | Sustained odds drop: 5.29 → 5.01 (-5.3%) | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	LATE_SHARP	Paysandu PA vs Remo	1 (Paysandu PA)	4.18	50%	+11.5%	3.75				Late sharp move detected on 1 | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	LATE_SHARP	Racing United vs Montego Bay	1 (Racing United)	3.08	50%	+22.2%	2.52				Late sharp move detected on 1 | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
20:52:20	21:00	8	MIXED	Tivoli vs Arnett Gardens	X (Draw)	3.08	30%	-4.6%	3.23				Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
21:22:59	21:30	7	STEAM	Robinhood vs Inter Wanica	1 (Robinhood)	1.04	80%	-5.5%	1.10				Steam move: odds dropped -5.5% | Sustained odds drop: 1.10 → 1.04 (-5.5%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 306 snapshots — robust data
21:52:22	22:00	8	STEAM	Amazonas vs Nacional-AM	X (Draw)	2.62	95%	-12.4%	2.99				Steam move: odds dropped -12.4% | Sustained odds drop: 2.99 → 2.62 (-12.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 295 snapshots — robust data
21:52:22	22:00	8	STEAM	Vasco vs Botafogo RJ	1 (Vasco)	1.43	95%	-32.2%	2.11				Steam move: odds dropped -32.2% | Sustained odds drop: 2.11 → 1.43 (-32.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 314 snapshots — robust data
21:52:22	22:00	8	STEAM	Cuiaba vs Várzea Grande	1 (Cuiaba)	1.06	95%	-8.6%	1.16				Steam move: odds dropped -8.6% | Sustained odds drop: 1.16 → 1.06 (-8.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 295 snapshots — robust data
21:52:22	22:00	8	STEAM	Cruzeiro vs America MG	1 (Cruzeiro)	1.40	95%	-9.1%	1.54				Steam move: odds dropped -9.1% | Sustained odds drop: 1.54 → 1.40 (-9.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	LATE_SHARP	Rangers vs Curico Unido	2 (Curico Unido)	2.61	95%	-10.9%	2.93				Late sharp move detected on 2 | Steam move: odds dropped -10.9% | Sustained odds drop: 2.93 → 2.61 (-10.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Nublense vs Limache	1 (Nublense)	1.95	95%	-14.8%	2.29				Steam move: odds dropped -14.8% | Sustained odds drop: 2.29 → 1.95 (-14.8%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Real Noroeste vs Porto Vitoria	X (Draw)	2.93	80%	-6.7%	3.14				Steam move: odds dropped -6.7% | Sustained odds drop: 3.14 → 2.93 (-6.7%) | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 298 snapshots — robust data
21:52:22	22:00	8	STEAM	Avai vs Camboriu	2 (Camboriu)	4.44	80%	-15.9%	5.28				Steam move: odds dropped -15.9% | Sustained odds drop: 5.28 → 4.44 (-15.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 301 snapshots — robust data
21:52:22	22:00	8	STEAM	Operario VG vs Primavera AC	2 (Primavera AC)	3.51	80%	-11.6%	3.97				Steam move: odds dropped -11.6% | Sustained odds drop: 3.97 → 3.51 (-11.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 260 snapshots — robust data
21:52:22	22:00	8	STEAM	Treze PB vs Campinense	2 (Campinense)	2.73	80%	-21.6%	3.48				Steam move: odds dropped -21.6% | Sustained odds drop: 3.48 → 2.73 (-21.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 299 snapshots — robust data
21:52:22	22:00	8	STEAM	U. Espanola vs Recoleta	2 (Recoleta)	3.51	80%	-18.6%	4.31				Steam move: odds dropped -18.6% | Sustained odds drop: 4.31 → 3.51 (-18.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Saprissa vs San Carlos	2 (San Carlos)	7.09	80%	-8.6%	7.76				Steam move: odds dropped -8.6% | Sustained odds drop: 7.76 → 7.09 (-8.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Hercules vs Alianza FC	1 (Hercules)	5.35	80%	-12.6%	6.12				Steam move: odds dropped -12.6% | Sustained odds drop: 6.12 → 5.35 (-12.6%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Aguila vs Municipal Limeno	2 (Municipal Limeno)	4.50	80%	-11.8%	5.10				Steam move: odds dropped -11.8% | Sustained odds drop: 5.10 → 4.50 (-11.8%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Marathon vs Real Espana	2 (Real Espana)	3.18	80%	-19.5%	3.95				Steam move: odds dropped -19.5% | Sustained odds drop: 3.95 → 3.18 (-19.5%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
21:52:22	22:00	8	STEAM	Rancho Santana vs Ferretti	2 (Ferretti)	2.08	80%	-7.1%	2.24				Steam move: odds dropped -7.1% | Sustained odds drop: 2.24 → 2.08 (-7.1%) | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	STEAM	Union Cocle vs Deportivo Universitario	1 (Union Cocle)	2.68	80%	-6.6%	2.87				Steam move: odds dropped -6.6% | Sustained odds drop: 2.87 → 2.68 (-6.6%) | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	STEAM	Chile U20 W vs Uruguay U20 W	X (Draw)	3.18	80%	-9.9%	3.53				Steam move: odds dropped -9.9% | Sustained odds drop: 3.53 → 3.18 (-9.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	STEAM	Colombia U20 W vs Venezuela U20 W	2 (Venezuela U20 W)	4.00	80%	-18.0%	4.88				Steam move: odds dropped -18.0% | Sustained odds drop: 4.88 → 4.00 (-18.0%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	STEAM	Nova Mutum vs Mixto	X (Draw)	3.28	65%	-6.3%	3.50				Steam move: odds dropped -6.3% | Sustained odds drop: 3.50 → 3.28 (-6.3%) | Only 8 min to kick-off — late data is more reliable | 260 snapshots — robust data
21:52:22	22:00	8	STEAM	Sport Sinop vs Chapada	X (Draw)	2.81	65%	-6.3%	3.00				Steam move: odds dropped -6.3% | Sustained odds drop: 3.00 → 2.81 (-6.3%) | Only 8 min to kick-off — late data is more reliable | 260 snapshots — robust data
21:52:22	22:00	8	STEAM	Metropolitanos vs La Guaira	X (Draw)	3.25	65%	-7.4%	3.51				Steam move: odds dropped -7.4% | Sustained odds drop: 3.51 → 3.25 (-7.4%) | Only 8 min to kick-off — late data is more reliable | 312 snapshots — robust data
21:52:22	22:00	8	SUSTAINED_DROP	Operario VG vs Primavera AC	X (Draw)	2.69	50%	-13.2%	3.10				Sustained odds drop: 3.10 → 2.69 (-13.2%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 260 snapshots — robust data
21:52:22	22:00	8	SUSTAINED_DROP	U. Espanola vs Recoleta	X (Draw)	3.29	50%	-8.1%	3.58				Sustained odds drop: 3.58 → 3.29 (-8.1%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 313 snapshots — robust data
